,name,information,totalprice,unitprice
796,随时可看， 房子满五唯一税费少，精装修，可拎包入住,1室0厅 | 39.54平米 | 东南 | 精装 | 中楼层(共26层) | 2008年建 | 塔楼,2950000,74608
797,优质4房 格局通透 高楼层 视野好 景观佳 业主诚售,4室1厅 | 129平米 | 南 | 精装 | 中楼层(共33层) | 2016年建 | 板塔结合,7000000,54264
798,"星座大厦,精装,安静,业主诚心出售",1室2厅 | 43.21平米 | 北 | 精装 | 低楼层(共33层) | 2005年建 | 塔楼,4200000,97200
799,丽湖花园二期 2室1厅 238万,2室1厅 | 62.72平米 | 东南 | 简装 | 中楼层(共9层) | 1999年建 | 板塔结合,2380000,37947
800,万科红四期朝南三房，诚心出售，满五唯一,3室1厅 | 89.09平米 | 南 | 精装 | 高楼层(共31层) | 2015年建 | 板塔结合,4750000,53317
801,时代骄子大厦 精装3房 业主诚心出售,3室1厅 | 79.87平米 | 东南 西 | 精装 | 中楼层(共31层) | 2003年建 | 塔楼,5200000,65106
802,金地看海景三房 业主急售 满五唯一 红本在手,3室1厅 | 113.26平米 | 南 西南 | 简装 | 中楼层(共30层) | 2002年建 | 板塔结合,8200000,72400
803,西乡地铁口，正规精装电梯两房出售,2室1厅 | 70.62平米 | 东南 | 精装 | 中楼层(共8层) | 2005年建 | 塔楼,4300000,60890
804,旭源怡景园朝南3房2卫 八仙领公园旁 中高层 诚心出售,3室2厅 | 86.83平米 | 南 | 精装 | 中楼层(共18层) | 2015年建 | 板塔结合,2850000,32823
805,龙岗中*心城 城市中花园4房 红本在手 满五,4室1厅 | 95.43平米 | 西南 | 精装 | 中楼层(共15层) | 2003年建 | 板塔结合,3500000,36677
806,红本在手，诚意出售，户型方正，价格面谈，配套齐全,3室1厅 | 107.35平米 | 西南 | 简装 | 中楼层(共7层) | 1999年建 | 板塔结合,4950000,46111
807,位置安静，中高楼层，东南向看花园，视野好,3室2厅 | 72.66平米 | 东南 | 精装 | 中楼层(共39层) | 2016年建 | 塔楼,5680000,78173
808,鸿隆广场 大三房 业主诚心出售 看房有钥匙,3室2厅 | 48.37平米 | 东南 西北 | 精装 | 中楼层(共31层) | 2006年建 | 板塔结合,4050000,83730
809,2016年小区精装高层两房，视野开阔，地铁口绿景物业,2室1厅 | 51.38平米 | 西南 | 精装 | 高楼层(共46层) | 2015年建 | 塔楼,4700000,91476
810,天都优质南向两房，满五唯一，业主诚心售卖.,2室1厅 | 76平米 | 西南 | 精装 | 高楼层(共32层) | 2007年建 | 板塔结合,4700000,61843
811,罗芳苑新秀地铁A出口物业，户型方正三房,3室2厅 | 86.28平米 | 南 | 简装 | 中楼层(共7层) | 1993年建 | 板塔结合,3650000,42305
812,正地铁口 怡康家园小两房 低总价 上车盘,2室2厅 | 37.48平米 | 东北 | 简装 | 中楼层(共30层) | 2006年建 | 板塔结合,1730000,46292
813,布吉中海精装三房，楼层高，视野好，业主诚心放卖,3室2厅 | 92.49平米 | 西南 | 精装 | 高楼层(共29层) | 2007年建 | 塔楼,3280000,35464
814,房子业主精心设计，全新装修，满两年,3室1厅 | 89.27平米 | 东南 | 精装 | 高楼层(共30层) | 2016年建 | 板塔结合,4200000,47049
815,兴达华府 3室1厅 330万,3室1厅 | 51.63平米 | 东南 | 精装 | 中楼层(共29层) | 2009年建 | 板塔结合,3300000,63917
816,星河品质，精装修3房，诚心出售,3室2厅 | 88.25平米 | 南 | 精装 | 中楼层(共30层) | 2017年建 | 板塔结合,3650000,41360
817,中城康桥花园二期 3室2厅 325万,3室2厅 | 89.57平米 | 南 | 简装 | 低楼层(共11层) | 2003年建 | 板塔结合,3250000,36285
818,户型方正，装修保养好，红本满五，地铁口物业,2室2厅 | 49.51平米 | 南 | 精装 | 高楼层(共12层) | 2011年建 | 塔楼,4680000,94527
819,中海怡翠四期 东南向两房 中楼层 拎包入住 采光好,2室1厅 | 70.68平米 | 东南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,3000000,42445
820,店长推荐 花园城三期南向2房 花园社区 人车分流 诚售,2室2厅 | 83.13平米 | 东南 | 简装 | 中楼层(共16层) | 2006年建 | 塔楼,7300000,87815
821,龙华花半里 三房两卫 朝南看花园 居家安静,3室2厅 | 88.34平米 | 西南 | 精装 | 33层 | 2012年建 | 板塔结合,4320000,48902
822,精装标准大三房，中楼层，业主急卖！,3室2厅 | 88.08平米 | 西南 | 精装 | 中楼层(共31层)  | 板塔结合,4800000,54496
823,位置好，上车房，社区花园带泳池，走路到福田CBD,2室2厅 | 66.76平米 | 东南 | 精装 | 中楼层(共31层) | 2003年建 | 板塔结合,4600000,68904
824,南科大大学旁，精装四室，看塘朗山景观，业主诚心出售,4室1厅 | 92.62平米 | 东南 | 精装 | 中楼层(共47层) | 2016年建 | 塔楼,9980000,107753
825,观澜金洪观荟二期，400万刚需户型，,4室2厅 | 80.73平米 | 南 北 | 精装 | 高楼层(共32层) | 2018年建 | 塔楼,3980000,49301
826,满五年唯一红本全南向两房 车位充足 无遮挡，户型通透,2室1厅 | 67.67平米 | 南 | 简装 | 低楼层(共18层) | 2005年建 | 板塔结合,6200000,91622
827,满五年唯一 欠款少 双地铁物业,3室2厅 | 81.85平米 | 东南 | 精装 | 低楼层(共30层) | 2009年建 | 塔楼,6480000,79170
828,福荣路花园式社区看小区泳池+满五年唯一税少+精装修,3室1厅 | 113.64平米 | 南 | 精装 | 低楼层(共33层) | 2002年建 | 板塔结合,7100000,62479
829,红树家邻实用小户型，总价低，朝南看海，居家舒适,1室1厅 | 40.48平米 | 西南 | 精装 | 高楼层(共9层) | 2003年建 | 板楼,3100000,76582
830,绿化多、户型方正，南向安静一房,1室1厅 | 41.82平米 | 南 | 简装 | 低楼层(共30层) | 2005年建 | 板塔结合,3500000,83693
831,双地铁 东南向 大三房 居家安静舒适,3室1厅 | 105.38平米 | 东南 | 精装 | 中楼层(共8层) | 2002年建 | 板塔结合,5800000,55039
832,格局方正，标准两房，诚心卖，厅出阳台朝南，满五唯一,2室1厅 | 73.89平米 | 南 | 简装 | 中楼层(共8层) | 1998年建 | 板楼,2950000,39925
833,湖景公园旁大四房，红本在手，业主诚心出售,4室2厅 | 123.31平米 | 南 | 精装 | 低楼层(共17层) | 2014年建 | 板塔结合,5300000,42982
834,心海城 3室1厅 265万,3室1厅 | 80.93平米 | 西南 | 精装 | 中楼层(共32层)  | 板塔结合,2650000,32745
835,金泓凯旋城一期 3室2厅 1200万,3室2厅 | 114.75平米 | 东南 | 简装 | 低楼层(共32层) | 2006年建 | 板塔结合,12000000,104576
836,灵芝地铁口，复式小两房，朝南向，看房方便,2室1厅 | 32.29平米 | 东南 | 精装 | 中楼层(共15层) | 2004年建 | 板塔结合,2800000,86715
837,朝花园三居室 中层安静舒适 满两年 价格实惠,3室2厅 | 91.32平米 | 南 北 | 简装 | 中楼层(共6层) | 2004年建 | 板塔结合,3380000,37013
838,星海名城 南向4房 花园中间安静 有钥匙随时看房,4室2厅 | 105.97平米 | 南 | 简装 | 低楼层(共9层) | 2000年建 | 板塔结合,7180000,67756
839,盛世的房子 沙头角口岸旁边 近关口 红本在手 诚心卖,3室2厅 | 89.19平米 | 东南 | 精装 | 中楼层(共24层) | 2009年建 | 板塔结合,4700000,52697
840,绿景花园 花园式社区 安静看花园3房.,3室2厅 | 109.71平米 | 北 | 精装 | 高楼层(共13层) | 1998年建 | 板塔结合,7280000,66357
841,半岛苑正规三房 背靠石芽岭 万科物业 满五年红本,3室2厅 | 84.44平米 | 南 北 | 精装 | 高楼层(共8层) | 2000年建 | 板塔结合,2880000,34108
842,此房满2年，2015年新小区，户型方正通透！,4室1厅 | 129.19平米 | 南 | 简装 | 高楼层(共22层) | 2016年建 | 板塔结合,9600000,74310
843,登科花园 2室2厅 400万,2室2厅 | 76.4平米 | 东北 | 简装 | 中楼层(共8层) | 2001年建 | 板楼,4000000,52357
844,城市明珠花园精致小三居，花园正中间，高层视野开阔,3室2厅 | 75.13平米 | 南 | 精装 | 高楼层(共22层) | 2007年建 | 板塔结合,3800000,50579
845,满五唯一，中高楼层，通风采光好,3室1厅 | 65.63平米 | 东北 | 精装 | 中楼层(共14层) | 2013年建 | 塔楼,5050000,76947
846,耀华楼 大三房 户型方正 楼梯房 得房率高,3室2厅 | 86.43平米 | 北 | 简装 | 中楼层(共7层) | 2000年建 | 板塔结合,3300000,38182
847,【经理推荐】前海自贸区一路之隔，地铁物业，中高层,3室2厅 | 86.8平米 | 南 | 精装 | 中楼层(共15层) | 2003年建 | 板塔结合,7600000,87558
848,2013年次新房南山双地铁口，满五唯一，精装自住保养好,2室1厅 | 48.27平米 | 东 | 精装 | 高楼层(共31层) | 2013年建 | 塔楼,5650000,117050
849,龙城广场地铁站 精装三房 拎包入住 业主急卖,3室2厅 | 87.29平米 | 东南 | 精装 | 高楼层(共24层) | 2010年建 | 塔楼,3050000,34942
850,居住舒适，交通方便，楼层好，采光充足,3室2厅 | 84平米 | 北 东北 | 精装 | 中楼层(共18层) | 2008年建 | 塔楼,3650000,43453
851,安静大三房，户型方正，得房率高，带三个阳台,3室2厅 | 90.5平米 | 东 西 | 简装 | 中楼层(共6层) | 2007年建 | 板楼,2900000,32045
852,此房装修好，看房方便，业主自住，楼上带有私家花园！,2室2厅 | 42.48平米 | 南 | 精装 | 高楼层(共7层) | 2001年建 | 板楼,2860000,67326
853,信义金域半山 精装 好楼层 视野好,4室2厅 | 89.41平米 | 西南 | 精装 | 低楼层(共33层) | 2015年建 | 板塔结合,6000000,67107
854,首付28W入住深圳*WEI 独立房 红本在手,1室0厅 | 21.1平米 | 东北 | 简装 | 中楼层(共33层) | 2000年建 | 板塔结合,900000,42655
855,此房满五年唯一 税费少 户型方正 通风采光好,2室1厅 | 75.92平米 | 东南 | 精装 | 中楼层(共34层) | 2004年建 | 塔楼,6180000,81402
856,标准大三房.带入户花园.看花园,3室2厅 | 97.05平米 | 东南 | 简装 | 中楼层(共23层) | 2007年建 | 板塔结合,6500000,66976
857,万科金色沁园 毛坯大五房复式  红本在手  实用率高,5室2厅 | 89.24平米 | 东南 | 毛坯 | 低楼层(共26层) | 2011年建 | 塔楼,5080000,56926
858,阅山公馆 精装三房 自住装修 业主诚心出售,3室1厅 | 74.89平米 | 东南 | 精装 | 低楼层(共31层) | 2014年建 | 塔楼,3200000,42730
859,金海岸大厦 2室1厅 495万,2室1厅 | 56.56平米 | 南 | 精装 | 低楼层(共30层) | 2003年建 | 塔楼,4950000,87518
860,德福花园小两房，满五年红本在手,2室1厅 | 59.94平米 | 西南 西北 | 简装 | 高楼层(共18层) | 2002年建 | 板塔结合,2100000,35036
861,横岗双地铁物业，大三房，满五唯一,3室2厅 | 109.4平米 | 西南 | 简装 | 高楼层(共11层) | 2008年建 | 板塔结合,4200000,38392
862,南向大两房，中高楼层看海景无遮挡。,2室1厅 | 75.31平米 | 西南 | 精装 | 高楼层(共15层) | 2007年建 | 板塔结合,5350000,71040
863,尚峰好户型，房间采光很好，通风很好。,4室1厅 | 88.57平米 | 南 | 毛坯 | 中楼层(共32层) | 2016年建 | 塔楼,5480000,61872
864,星航华府 次新小区 环境优美 精装3房 业主诚售,3室2厅 | 86.83平米 | 东北 | 精装 | 低楼层(共32层) | 2014年建 | 板塔结合,4650000,53553
865,视野宽阔，采光充足，配套设施齐全，交通便利,3室1厅 | 88.21平米 | 西南 | 精装 | 中楼层(共27层) | 2010年建 | 板塔结合,5200000,58951
866,碧海名园大3房，满五唯一，朝南，自住,3室2厅 | 80.47平米 | 西南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,4800000,59650
867,满5年红本格局合理电梯高层采光充足螺螺岭岭交通方便,3室1厅 | 79.6平米 | 南 | 简装 | 低楼层(共32层) | 1998年建 | 板塔结合,4100000,51508
868,住家装修，户型方正三面采光，超大楼间距，看花园,3室2厅 | 88平米 | 东南 | 精装 | 低楼层(共25层) | 2016年建 | 塔楼,4700000,53410
869,满五唯一 富源开发物业管理 前海刚需不可错过房源,2室1厅 | 79.88平米 | 南 | 精装 | 中楼层(共30层) | 2006年建 | 塔楼,4850000,60717
870,中海怡翠三期方正大三房，中间楼层万科物业安静看花园,3室2厅 | 89.81平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,3480000,38749
871,满五唯一，万科自住精装两房，厅出阳台，楼层高朝向好,2室1厅 | 61.53平米 | 西南 | 精装 | 中楼层(共31层) | 2011年建 | 板塔结合,3700000,60134
872,南向高楼层 视野好 厅出阳台  业主诚心出售,3室1厅 | 79.14平米 | 东南 | 精装 | 中楼层(共45层) | 2015年建 | 板塔结合,4960000,62674
873,绿景大公馆 东南向高层三房两卫 学有效,3室2厅 | 87.88平米 | 东南 西南 | 简装 | 高楼层(共31层) | 2010年建 | 塔楼,6350000,72258
874,曙光花园 蛇口地铁口东角头站 一房一厅出售 证满五年,1室1厅 | 44.61平米 | 南 | 简装 | 低楼层(共7层) | 1996年建 | 板塔结合,3000000,67250
875,南联地铁口标准3房 大社区 低密度 小区成熟设施,3室1厅 | 88.27平米 | 西北 | 简装 | 中楼层(共9层) | 2004年建 | 板塔结合,2730000,30928
876,此房精装修，厅出阳台，中间楼层视野采光好,4室2厅 | 89平米 | 北 | 精装 | 高楼层(共33层) | 2016年建 | 板塔结合,3480000,39102
877,信义博雅园 小高层大三房 顶楼有私家菜园 百合春雷旁,3室2厅 | 92.03平米 | 西南 | 简装 | 高楼层(共11层) | 2003年建 | 塔楼,4000000,43465
878,双地铁 楼下大型超市 精装三房 税少 随时看房,3室2厅 | 89.43平米 | 东南 西北 | 简装 | 高楼层(共27层) | 2011年建 | 板塔结合,2760000,30863
879,心怡花园  南向 大两房 大阳台  总监推荐,2室1厅 | 82.04平米 | 南 | 简装 | 低楼层(共11层) | 2002年建 | 板塔结合,4180000,50951
880,荔山公馆三号楼通透三房 精装修 业主诚心出售,3室1厅 | 86.42平米 | 东 西 | 精装 | 低楼层(共25层) | 2011年建 | 塔楼,4900000,56700
881,水木澜山居 双阳台精装三房 业主诚心出售,3室2厅 | 89平米 | 南 北 | 精装 | 低楼层(共31层) | 2008年建 | 板塔结合,6680000,75057
882,龙园山庄，全新装修大三房，朝南，有地下停车场，诚售,3室2厅 | 110.56平米 | 南 | 精装 | 低楼层(共30层) | 2000年建 | 板塔结合,4100000,37084
883,深业东岭  大3房 安静看花园 红本在手 有钥匙,3室2厅 | 102.03平米 | 北 | 精装 | 低楼层(共45层) | 2017年建 | 板楼,6450000,63217
884,小区安静，中楼层 朝向好视野没遮挡，看小区安静不吵,1室1厅 | 42.77平米 | 北 东 | 简装 | 低楼层(共29层) | 2003年建 | 塔楼,3400000,79495
885,经理强力推荐，满五年唯一，精装修价格可谈税费低,2室2厅 | 75.47平米 | 东 东南 | 精装 | 低楼层(共32层) | 2003年建 | 塔楼,2680000,35511
886,地铁口物业 一房一厅标准格局 通风采光好,1室1厅 | 35.4平米 | 西南 | 精装 | 低楼层(共31层) | 2003年建 | 塔楼,3300000,93221
887,怡景花园实用高，中间楼层三房，采光好通透,3室1厅 | 62.36平米 | 东南 南 | 简装 | 5层 | 1986年建 | 板楼,4200000,67351
888,小区中间  居家3房 看花园 实用高 舒适宜居 业主诚售,3室1厅 | 91.53平米 | 西北 | 精装 | 高楼层(共15层) | 2003年建 | 板塔结合,3650000,39878
889,正规大三房两卫双阳台，看花园，满五年，电梯高楼层,3室2厅 | 105.02平米 | 东北 | 简装 | 高楼层(共9层) | 2003年建 | 板塔结合,2970000,28281
890,彩福大厦 1室2厅 280万,1室2厅 | 51.76平米 | 南 | 精装 | 低楼层(共29层) | 2001年建 | 塔楼,2800000,54096
891,满五唯一 中间楼层 客厅阳台看别墅群  宽敞通透 安静,4室2厅 | 132.04平米 | 东南 | 简装 | 中楼层(共8层) | 2000年建 | 板楼,3690000,27947
892,蔚蓝海岸二期  大型社区  登良地铁口20米  满五年,3室2厅 | 103.42平米 | 北 | 精装 | 中楼层(共29层) | 2002年建 | 塔楼,10100000,97661
893,新上大三房 东南向 中高层采光充足  满二税少方便看,3室2厅 | 79.39平米 | 东南 | 精装 | 高楼层(共27层) | 2016年建 | 板塔结合,4330000,54541
894,蜜园精装一房一厅，中层采光通风好,1室1厅 | 39.66平米 | 东北 | 精装 | 中楼层(共33层) | 2007年建 | 塔楼,2950000,74383
895,溢芳园两房 户型方正实用 好楼层 出行布吉地铁,2室1厅 | 69.94平米 | 东北 | 简装 | 高楼层(共24层) | 2008年建 | 塔楼,3150000,45039
896,业主装修打算自住房出售  诚心卖了置换,3室2厅 | 77.59平米 | 西南 | 精装 | 高楼层(共32层) | 2011年建 | 塔楼,4800000,61864
897,"碧海湾地铁口.高楼层南向看花园泳池,采光通风很好!",3室1厅 | 78.76平米 | 东南 | 精装 | 低楼层(共25层) | 2008年建 | 板塔结合,6500000,82530
898,：\n此房为金湖山庄住宅，环境优美，少量品质好房。,3室2厅 | 143.59平米 | 东南 南 | 精装 | 低楼层(共9层) | 1992年建 | 板塔结合,8000000,55715
899,此房满五年唯一，客厅出阳台南向，户型方正无斜角,3室1厅 | 87.26平米 | 西南 | 精装 | 高楼层(共30层) | 2011年建 | 塔楼,3300000,37819
900,总价相对较低，采光比同户型要好很多，户型方正,2室1厅 | 43.25平米 | 西北 | 精装 | 高楼层(共15层) | 2004年建 | 板塔结合,3300000,76301
